game_date,home_team_abbr,away_team_abbr,source,line_type,home_ml,away_ml,home_spread
2022-01-17,WAS,PHI,kaggle_nba_betting,close,105,-125,1.5
2022-01-17,CLE,BKN,kaggle_nba_betting,close,-160,140,-4.0
2022-01-17,MEM,CHI,kaggle_nba_betting,close,-360,300,-8.5
2022-01-17,LAC,IND,kaggle_nba_betting,close,-130,110,-2.5
2022-01-17,ATL,MIL,kaggle_nba_betting,close,180,-210,5.0
2022-01-17,ORL,POR,kaggle_nba_betting,close,110,-130,2.0
2022-01-17,MIA,TOR,kaggle_nba_betting,close,-115,105,-4.0
2022-01-17,SAS,PHX,kaggle_nba_betting,close,150,-170,4.0
2022-01-17,DAL,OKC,kaggle_nba_betting,close,-800,550,-11.5
2022-01-17,LAL,UTA,kaggle_nba_betting,close,190,-220,5.5
2022-01-18,NYK,MIN,kaggle_nba_betting,close,155,-175,4.0
2022-01-18,GSW,DET,kaggle_nba_betting,close,-2000,1000,-15.5
2022-01-19,WAS,BKN,kaggle_nba_betting,close,-115,-105,-1.0
2022-01-19,PHI,ORL,kaggle_nba_betting,close,-850,575,-11.5
2022-01-19,BOS,CHA,kaggle_nba_betting,close,-155,135,-3.0
2022-01-19,MIA,POR,kaggle_nba_betting,close,-430,360,-9.0
2022-01-19,ATL,MIN,kaggle_nba_betting,close,-125,105,-1.5
2022-01-19,CHI,CLE,kaggle_nba_betting,close,140,-160,3.5
2022-01-19,MIL,MEM,kaggle_nba_betting,close,-265,225,-6.5
2022-01-19,DAL,TOR,kaggle_nba_betting,close,-175,155,-4.0
2022-01-19,SAS,OKC,kaggle_nba_betting,close,-280,240,-7.0
2022-01-19,UTA,HOU,kaggle_nba_betting,close,-1200,750,-14.0
2022-01-19,SAC,DET,kaggle_nba_betting,close,-300,250,-7.5
2022-01-19,DEN,LAC,kaggle_nba_betting,close,-420,350,-9.5
2022-01-19,LAL,IND,kaggle_nba_betting,close,-165,145,-3.5
2022-01-20,NYK,NOP,kaggle_nba_betting,close,-160,140,-3.5
2022-01-20,DAL,PHX,kaggle_nba_betting,close,110,-130,2.0
2022-01-20,GSW,IND,kaggle_nba_betting,close,-1500,850,-17.0
2022-01-21,CHA,OKC,kaggle_nba_betting,close,-400,330,-9.0
2022-01-21,ORL,LAL,kaggle_nba_betting,close,170,-190,4.5
2022-01-21,PHI,LAC,kaggle_nba_betting,close,-330,270,-7.0
2022-01-21,ATL,MIA,kaggle_nba_betting,close,-125,105,-1.5
2022-01-21,BOS,POR,kaggle_nba_betting,close,-340,280,-8.5
2022-01-21,WAS,TOR,kaggle_nba_betting,close,120,-140,2.0
2022-01-21,MIL,CHI,kaggle_nba_betting,close,-600,450,-11.5
2022-01-21,SAS,BKN,kaggle_nba_betting,close,-120,100,-0.0
2022-01-21,UTA,DET,kaggle_nba_betting,close,-1200,750,-14.5
2022-01-21,DEN,MEM,kaggle_nba_betting,close,-160,140,-3.5
2022-01-21,GSW,HOU,kaggle_nba_betting,close,-650,475,-12.5
2022-01-22,CLE,OKC,kaggle_nba_betting,close,-900,600,-12.0
2022-01-22,MIL,SAC,kaggle_nba_betting,close,-320,265,-8.0
2022-01-22,PHX,IND,kaggle_nba_betting,close,-950,625,-13.0
2022-01-23,NYK,LAC,kaggle_nba_betting,close,-175,155,-4.0
2022-01-23,WAS,BOS,kaggle_nba_betting,close,115,-135,2.0
2022-01-23,TOR,POR,kaggle_nba_betting,close,-340,280,-8.0
2022-01-23,ORL,CHI,kaggle_nba_betting,close,140,-160,3.5
2022-01-23,MIA,LAL,kaggle_nba_betting,close,-170,150,-4.0
2022-01-23,CHA,ATL,kaggle_nba_betting,close,-125,105,-1.5
2022-01-23,SAS,PHI,kaggle_nba_betting,close,100,-120,1.0
2022-01-23,DAL,MEM,kaggle_nba_betting,close,-170,150,-4.0
2022-01-23,DEN,DET,kaggle_nba_betting,close,-800,550,-12.0
2022-01-23,MIN,BKN,kaggle_nba_betting,close,-145,125,-3.0
2022-01-23,GSW,UTA,kaggle_nba_betting,close,-130,110,-2.0
2022-01-24,CLE,NYK,kaggle_nba_betting,close,-190,170,-4.5
2022-01-24,NOP,IND,kaggle_nba_betting,close,-165,145,-4.0
2022-01-24,PHX,UTA,kaggle_nba_betting,close,-900,600,-12.5
2022-01-24,OKC,CHI,kaggle_nba_betting,close,-110,-110,1.0
2022-01-25,WAS,LAC,kaggle_nba_betting,close,-200,175,-5.0
2022-01-25,DET,DEN,kaggle_nba_betting,close,235,-275,7.0
2022-01-25,TOR,CHA,kaggle_nba_betting,close,105,-125,1.0
2022-01-25,BKN,LAL,kaggle_nba_betting,close,145,-165,3.5
2022-01-25,BOS,SAC,kaggle_nba_betting,close,-420,350,-9.0
2022-01-25,HOU,SAS,kaggle_nba_betting,close,165,-185,4.5
2022-01-25,GSW,DAL,kaggle_nba_betting,close,-165,145,-3.5
2022-01-25,POR,MIN,kaggle_nba_betting,close,130,-150,3.0
2022-01-25,PHI,NOP,kaggle_nba_betting,close,-650,475,-11.5
2022-01-26,ORL,LAC,kaggle_nba_betting,close,-120,100,-1.0
2022-01-26,IND,CHA,kaggle_nba_betting,close,110,-130,2.0
2022-01-26,CLE,MIL,kaggle_nba_betting,close,160,-180,4.0
2022-01-26,ATL,SAC,kaggle_nba_betting,close,-550,425,-11.0
2022-01-26,SAS,MEM,kaggle_nba_betting,close,150,-170,4.0
2022-01-26,MIA,NYK,kaggle_nba_betting,close,-240,200,-6.0
2022-01-26,UTA,PHX,kaggle_nba_betting,close,-110,-110,-1.0
2022-01-26,POR,DAL,kaggle_nba_betting,close,160,-180,5.0
2022-01-26,BKN,DEN,kaggle_nba_betting,close,180,-210,5.5
2022-01-26,CHI,TOR,kaggle_nba_betting,close,-180,160,-4.5
2022-01-27,PHI,LAL,kaggle_nba_betting,close,-240,200,-6.0
2022-01-27,GSW,MIN,kaggle_nba_betting,close,-240,200,-6.5
2022-01-28,CHA,LAL,kaggle_nba_betting,close,-410,340,-9.5
2022-01-28,ORL,DET,kaggle_nba_betting,close,-165,145,-3.5
2022-01-28,ATL,BOS,kaggle_nba_betting,close,-135,115,-1.5
2022-01-28,MIA,LAC,kaggle_nba_betting,close,-370,310,-8.5
2022-01-28,HOU,POR,kaggle_nba_betting,close,130,-150,2.5
2022-01-28,MEM,UTA,kaggle_nba_betting,close,-220,190,-5.0
2022-01-28,OKC,IND,kaggle_nba_betting,close,110,-130,1.5
2022-01-28,SAS,CHI,kaggle_nba_betting,close,-130,110,-2.0
2022-01-28,PHX,MIN,kaggle_nba_betting,close,-380,320,-8.0
2022-01-28,MIL,NYK,kaggle_nba_betting,close,-380,320,-9.0
2022-01-28,NOP,DEN,kaggle_nba_betting,close,145,-165,4.0
2022-01-29,NOP,BOS,kaggle_nba_betting,close,200,-240,6.5
2022-01-29,DAL,IND,kaggle_nba_betting,close,-550,425,-10.0
2022-01-29,PHI,SAC,kaggle_nba_betting,close,-550,425,-10.5
2022-01-29,MEM,WAS,kaggle_nba_betting,close,-220,190,-6.0
2022-01-29,MIA,TOR,kaggle_nba_betting,close,-145,125,-2.5
2022-01-29,GSW,BKN,kaggle_nba_betting,close,-440,370,-10.5
2022-01-30,ATL,LAL,kaggle_nba_betting,close,-300,250,-7.5
2022-01-30,CHA,LAC,kaggle_nba_betting,close,-240,200,-6.0
2022-01-30,CHI,POR,kaggle_nba_betting,close,-210,180,-5.0
2022-01-30,DET,CLE,kaggle_nba_betting,close,270,-330,7.5
2022-01-30,MIL,DEN,kaggle_nba_betting,close,-250,210,-6.5
2022-01-30,ORL,DAL,kaggle_nba_betting,close,170,-190,5.0
2022-01-30,MIN,UTA,kaggle_nba_betting,close,-135,115,-2.0
2022-01-30,PHX,SAS,kaggle_nba_betting,close,-1000,650,-13.5
2022-01-31,CLE,NOP,kaggle_nba_betting,close,-190,170,-4.5
2022-01-31,PHI,MEM,kaggle_nba_betting,close,140,-160,3.5
2022-01-31,IND,LAC,kaggle_nba_betting,close,-110,-110,-0.0
2022-01-31,NYK,SAC,kaggle_nba_betting,close,-290,245,-7.0
2022-01-31,BOS,MIA,kaggle_nba_betting,close,-250,210,-6.5
2022-01-31,HOU,GSW,kaggle_nba_betting,close,400,-500,10.0
2022-01-31,OKC,POR,kaggle_nba_betting,close,140,-160,3.5
2022-01-31,ATL,TOR,kaggle_nba_betting,close,115,-135,2.5
2022-02-01,DET,NOP,kaggle_nba_betting,close,120,-140,2.5
2022-02-01,MIL,WAS,kaggle_nba_betting,close,-700,500,-11.5
2022-02-01,MIN,DEN,kaggle_nba_betting,close,-125,105,-1.5
2022-02-01,CHI,ORL,kaggle_nba_betting,close,-360,300,-8.0
2022-02-01,SAS,GSW,kaggle_nba_betting,close,-250,210,-6.5
2022-02-01,PHX,BKN,kaggle_nba_betting,close,-280,240,-7.0
2022-02-01,TOR,MIA,kaggle_nba_betting,close,-125,105,-1.5
2022-02-02,PHI,WAS,kaggle_nba_betting,close,-550,425,-10.0
2022-02-02,IND,ORL,kaggle_nba_betting,close,-165,145,-3.5
2022-02-02,BOS,CHA,kaggle_nba_betting,close,-245,205,-6.5
2022-02-02,NYK,MEM,kaggle_nba_betting,close,150,-170,4.0
2022-02-02,HOU,CLE,kaggle_nba_betting,close,170,-190,5.0
2022-02-02,DAL,OKC,kaggle_nba_betting,close,-800,550,-12.0
2022-02-02,UTA,DEN,kaggle_nba_betting,close,-255,215,-6.5
2022-02-02,SAC,BKN,kaggle_nba_betting,close,180,-210,5.0
2022-02-02,LAL,POR,kaggle_nba_betting,close,-175,155,-4.0
2022-02-03,DET,MIN,kaggle_nba_betting,close,250,-300,7.5
2022-02-03,ATL,PHX,kaggle_nba_betting,close,135,-155,3.0
2022-02-03,LAC,LAL,kaggle_nba_betting,close,-165,145,-3.5
2022-02-03,GSW,SAC,kaggle_nba_betting,close,-1100,700,-14.0
2022-02-03,TOR,CHI,kaggle_nba_betting,close,-190,170,-4.5
2022-02-03,SAS,MIA,kaggle_nba_betting,close,260,-310,8.5
2022-02-04,CHA,CLE,kaggle_nba_betting,close,-240,200,-7.0
2022-02-04,DET,BOS,kaggle_nba_betting,close,400,-500,11.0
2022-02-04,IND,CHI,kaggle_nba_betting,close,-105,-115,1.0
2022-02-04,TOR,ATL,kaggle_nba_betting,close,-130,110,-2.0
2022-02-04,SAS,HOU,kaggle_nba_betting,close,-330,270,-8.0
2022-02-04,DAL,PHI,kaggle_nba_betting,close,105,-125,1.5
2022-02-04,UTA,BKN,kaggle_nba_betting,close,-220,190,-5.5
2022-02-04,DEN,NOP,kaggle_nba_betting,close,-230,195,-5.5
2022-02-04,POR,OKC,kaggle_nba_betting,close,-240,200,-5.5
2022-02-05,ORL,MEM,kaggle_nba_betting,close,300,-360,8.0
2022-02-05,WAS,PHX,kaggle_nba_betting,close,270,-330,8.0
2022-02-05,CHA,MIA,kaggle_nba_betting,close,120,-140,2.5
2022-02-05,LAL,NYK,kaggle_nba_betting,close,-210,180,-5.0
2022-02-05,SAC,OKC,kaggle_nba_betting,close,-330,270,-7.5
2022-02-05,POR,MIL,kaggle_nba_betting,close,425,-550,10.5
2022-02-06,MIN,DET,kaggle_nba_betting,close,-900,600,-12.5
2022-02-06,CHI,PHI,kaggle_nba_betting,close,150,-170,4.0
2022-02-06,DEN,BKN,kaggle_nba_betting,close,-350,290,-8.5
2022-02-06,CLE,IND,kaggle_nba_betting,close,-270,230,-7.0
2022-02-06,DAL,ATL,kaggle_nba_betting,close,100,-120,1.5
2022-02-06,ORL,BOS,kaggle_nba_betting,close,360,-430,9.0
2022-02-06,HOU,NOP,kaggle_nba_betting,close,230,-270,6.5
2022-02-06,LAC,MIL,kaggle_nba_betting,close,180,-210,5.5
2022-02-07,CHA,TOR,kaggle_nba_betting,close,100,-120,1.0
2022-02-07,WAS,MIA,kaggle_nba_betting,close,240,-280,7.5
2022-02-07,CHI,PHX,kaggle_nba_betting,close,225,-265,6.5
2022-02-07,OKC,GSW,kaggle_nba_betting,close,600,-900,12.0
2022-02-07,UTA,NYK,kaggle_nba_betting,close,-310,260,-7.0
2022-02-08,PHI,PHX,kaggle_nba_betting,close,-120,100,-1.5
2022-02-08,BKN,BOS,kaggle_nba_betting,close,375,-450,10.5
2022-02-08,ATL,IND,kaggle_nba_betting,close,-900,600,-12.5
2022-02-08,NOP,HOU,kaggle_nba_betting,close,-400,330,-8.5
2022-02-08,MEM,LAC,kaggle_nba_betting,close,-335,275,-8.0
2022-02-08,DAL,DET,kaggle_nba_betting,close,-600,450,-10.5
2022-02-08,DEN,NYK,kaggle_nba_betting,close,-400,330,-9.0
2022-02-08,LAL,MIL,kaggle_nba_betting,close,145,-165,4.0
2022-02-08,POR,ORL,kaggle_nba_betting,close,-105,-115,1.5
2022-02-08,SAC,MIN,kaggle_nba_betting,close,280,-340,8.0
2022-02-09,CLE,SAS,kaggle_nba_betting,close,-220,190,-5.5
2022-02-09,CHA,CHI,kaggle_nba_betting,close,105,-125,1.5
2022-02-09,OKC,TOR,kaggle_nba_betting,close,425,-550,10.5
2022-02-09,SAC,MIN,kaggle_nba_betting,close,270,-330,7.0
2022-02-09,POR,LAL,kaggle_nba_betting,close,380,-460,9.0
2022-02-09,UTA,GSW,kaggle_nba_betting,close,-120,100,-1.0
2022-02-10,DET,MEM,kaggle_nba_betting,close,525,-750,12.0
2022-02-10,WAS,BKN,kaggle_nba_betting,close,-115,-105,-1.0
2022-02-10,NOP,MIA,kaggle_nba_betting,close,155,-175,4.0
2022-02-10,HOU,TOR,kaggle_nba_betting,close,265,-320,7.0
2022-02-10,DAL,LAC,kaggle_nba_betting,close,-260,220,-6.5
2022-02-10,PHX,MIL,kaggle_nba_betting,close,-155,135,-3.0
2022-02-10,GSW,NYK,kaggle_nba_betting,close,-460,380,-9.0
2022-02-11,PHI,OKC,kaggle_nba_betting,close,-1100,700,-13.5
2022-02-11,IND,CLE,kaggle_nba_betting,close,195,-230,6.0
2022-02-11,DET,CHA,kaggle_nba_betting,close,205,-245,6.0
2022-02-11,BOS,DEN,kaggle_nba_betting,close,-250,210,-7.0
2022-02-11,ATL,SAS,kaggle_nba_betting,close,-380,320,-8.5
2022-02-11,CHI,MIN,kaggle_nba_betting,close,-115,-105,-0.0
2022-02-11,UTA,ORL,kaggle_nba_betting,close,-800,550,-11.5
2022-02-12,POR,NYK,kaggle_nba_betting,close,165,-185,4.5
2022-02-12,CHA,MEM,kaggle_nba_betting,close,220,-260,6.5
2022-02-12,NOP,SAS,kaggle_nba_betting,close,-250,210,-6.5
2022-02-12,WAS,SAC,kaggle_nba_betting,close,130,-150,3.0
2022-02-12,PHI,CLE,kaggle_nba_betting,close,-145,125,-2.5
2022-02-12,TOR,DEN,kaggle_nba_betting,close,-210,180,-5.5
2022-02-12,CHI,OKC,kaggle_nba_betting,close,-600,450,-10.0
2022-02-12,MIA,BKN,kaggle_nba_betting,close,-700,500,-11.5
2022-02-12,DAL,LAC,kaggle_nba_betting,close,-300,250,-7.0
2022-02-12,GSW,LAL,kaggle_nba_betting,close,-280,240,-6.0
2022-02-12,PHX,ORL,kaggle_nba_betting,close,-2500,1100,-16.5
2022-02-13,BOS,ATL,kaggle_nba_betting,close,-310,260,-7.5
2022-02-13,IND,MIN,kaggle_nba_betting,close,260,-310,7.5
2022-02-14,WAS,DET,kaggle_nba_betting,close,-165,145,-3.5
2022-02-14,NYK,OKC,kaggle_nba_betting,close,-450,375,-10.0
2022-02-14,BKN,SAC,kaggle_nba_betting,close,105,-125,1.5
2022-02-14,MIL,POR,kaggle_nba_betting,close,-650,475,-11.0
2022-02-14,NOP,TOR,kaggle_nba_betting,close,145,-165,3.5
2022-02-14,CHI,SAS,kaggle_nba_betting,close,-150,130,-3.0
2022-02-14,DEN,ORL,kaggle_nba_betting,close,-650,475,-11.5
2022-02-14,UTA,HOU,kaggle_nba_betting,close,-1600,900,-16.0
2022-02-14,LAC,GSW,kaggle_nba_betting,close,200,-240,6.0
2022-02-15,PHI,BOS,kaggle_nba_betting,close,110,-130,2.5
2022-02-15,MIA,DAL,kaggle_nba_betting,close,-210,180,-5.5
2022-02-15,ATL,CLE,kaggle_nba_betting,close,-140,120,-2.5
2022-02-15,MIL,IND,kaggle_nba_betting,close,-1100,700,-14.5
2022-02-15,NOP,MEM,kaggle_nba_betting,close,140,-160,3.5
2022-02-15,MIN,CHA,kaggle_nba_betting,close,-240,200,-6.0
2022-02-15,PHX,LAC,kaggle_nba_betting,close,-1000,650,-12.5
2022-02-16,ORL,ATL,kaggle_nba_betting,close,185,-215,6.0
2022-02-16,NYK,BKN,kaggle_nba_betting,close,-190,170,-4.5
2022-02-16,IND,WAS,kaggle_nba_betting,close,-110,-110,-1.0
2022-02-16,BOS,DET,kaggle_nba_betting,close,-900,600,-12.0
2022-02-16,CHI,SAC,kaggle_nba_betting,close,-240,200,-6.0
2022-02-16,OKC,SAS,kaggle_nba_betting,close,280,-340,8.0
2022-02-16,MEM,POR,kaggle_nba_betting,close,-800,550,-12.5
2022-02-16,MIN,TOR,kaggle_nba_betting,close,-120,100,-1.0
2022-02-16,PHX,HOU,kaggle_nba_betting,close,-2000,1000,-17.0
2022-02-16,GSW,DEN,kaggle_nba_betting,close,-200,175,-5.0
2022-02-16,LAL,UTA,kaggle_nba_betting,close,155,-175,4.0
2022-02-17,CHA,MIA,kaggle_nba_betting,close,150,-170,4.0
2022-02-17,BKN,WAS,kaggle_nba_betting,close,-190,170,-4.5
2022-02-17,NOP,DAL,kaggle_nba_betting,close,120,-140,2.5
2022-02-17,MIL,PHI,kaggle_nba_betting,close,-260,220,-6.5
2022-02-17,LAC,HOU,kaggle_nba_betting,close,-550,425,-11.0
2022-02-24,DET,CLE,kaggle_nba_betting,close,190,-220,5.5
2022-02-24,BKN,BOS,kaggle_nba_betting,close,330,-400,9.0
2022-02-24,CHI,ATL,kaggle_nba_betting,close,-150,130,-3.0
2022-02-24,OKC,PHX,kaggle_nba_betting,close,450,-600,10.5
2022-02-24,MIN,MEM,kaggle_nba_betting,close,110,-130,2.0
2022-02-24,POR,GSW,kaggle_nba_betting,close,400,-500,10.0
2022-02-24,SAC,DEN,kaggle_nba_betting,close,145,-165,
2022-02-25,ORL,HOU,kaggle_nba_betting,close,-160,140,-3.5
2022-02-25,IND,OKC,kaggle_nba_betting,close,-330,270,-8.0
2022-02-25,CHA,TOR,kaggle_nba_betting,close,115,-135,2.0
2022-02-25,WAS,SAS,kaggle_nba_betting,close,140,-160,3.5
2022-02-25,NYK,MIA,kaggle_nba_betting,close,200,-240,6.0
2022-02-25,MIN,PHI,kaggle_nba_betting,close,120,-140,2.5
2022-02-25,UTA,DAL,kaggle_nba_betting,close,-235,195,-6.0
2022-02-25,PHX,NOP,kaggle_nba_betting,close,-260,220,-6.5
2022-02-25,LAL,LAC,kaggle_nba_betting,close,-145,125,-3.0
2022-02-26,DET,BOS,kaggle_nba_betting,close,500,-700,12.5
2022-02-26,ATL,TOR,kaggle_nba_betting,close,-180,160,-3.5
2022-02-26,MIA,SAS,kaggle_nba_betting,close,-900,600,-13.0
2022-02-26,CLE,WAS,kaggle_nba_betting,close,-380,320,-8.5
2022-02-26,CHI,MEM,kaggle_nba_betting,close,115,-135,2.0
2022-02-26,MIL,BKN,kaggle_nba_betting,close,-500,400,-9.5
2022-02-26,DEN,SAC,kaggle_nba_betting,close,-350,290,-8.0
2022-02-27,NYK,PHI,kaggle_nba_betting,close,280,-340,7.5
2022-02-27,PHX,UTA,kaggle_nba_betting,close,130,-150,3.0
2022-02-27,IND,BOS,kaggle_nba_betting,close,350,-420,9.5
2022-02-27,CHA,DET,kaggle_nba_betting,close,-600,450,-10.5
2022-02-27,HOU,LAC,kaggle_nba_betting,close,220,-260,7.5
2022-02-27,GSW,DAL,kaggle_nba_betting,close,-160,140,-4.0
2022-02-27,POR,DEN,kaggle_nba_betting,close,280,-340,
2022-02-27,LAL,NOP,kaggle_nba_betting,close,-140,120,-2.5
2022-02-28,ORL,IND,kaggle_nba_betting,close,-140,120,-2.5
2022-02-28,CLE,MIN,kaggle_nba_betting,close,140,-160,3.5
2022-02-28,BKN,TOR,kaggle_nba_betting,close,135,-155,3.0
2022-02-28,MIA,CHI,kaggle_nba_betting,close,-190,170,-4.5
2022-02-28,MEM,SAS,kaggle_nba_betting,close,-380,320,-8.5
2022-02-28,MIL,CHA,kaggle_nba_betting,close,-550,425,-10.5
2022-02-28,OKC,SAC,kaggle_nba_betting,close,180,-210,5.5
2022-03-01,WAS,DET,kaggle_nba_betting,close,-150,130,-3.0
2022-03-01,BOS,ATL,kaggle_nba_betting,close,-260,220,-6.5
2022-03-01,TOR,BKN,kaggle_nba_betting,close,-360,300,-8.0
2022-03-01,HOU,LAC,kaggle_nba_betting,close,230,-270,7.0
2022-03-01,MIN,GSW,kaggle_nba_betting,close,150,-170,4.0
2022-03-01,LAL,DAL,kaggle_nba_betting,close,175,-200,4.5
2022-03-02,CLE,CHA,kaggle_nba_betting,close,-170,150,-4.0
2022-03-02,ORL,IND,kaggle_nba_betting,close,110,-130,2.0
2022-03-02,PHI,NYK,kaggle_nba_betting,close,-600,450,-10.5
2022-03-02,MIL,MIA,kaggle_nba_betting,close,-180,160,-4.5
2022-03-02,NOP,SAC,kaggle_nba_betting,close,-250,210,-6.5
2022-03-02,HOU,UTA,kaggle_nba_betting,close,850,-1500,15.0
2022-03-02,DEN,OKC,kaggle_nba_betting,close,-1600,900,-15.5
2022-03-02,PHX,POR,kaggle_nba_betting,close,-650,475,-11.0
2022-03-03,ATL,CHI,kaggle_nba_betting,close,-130,110,-2.0
2022-03-03,BKN,MIA,kaggle_nba_betting,close,-145,125,-3.0
2022-03-03,TOR,DET,kaggle_nba_betting,close,-360,300,-8.0
2022-03-03,BOS,MEM,kaggle_nba_betting,close,-135,115,-2.0
2022-03-03,SAS,SAC,kaggle_nba_betting,close,-260,220,-6.5
2022-03-03,DAL,GSW,kaggle_nba_betting,close,-125,105,-1.5
2022-03-03,LAC,LAL,kaggle_nba_betting,close,-130,110,-2.0
2022-03-04,PHI,CLE,kaggle_nba_betting,close,-330,270,-7.5
2022-03-04,DET,IND,kaggle_nba_betting,close,120,-140,2.5
2022-03-04,WAS,ATL,kaggle_nba_betting,close,195,-230,6.0
2022-03-04,CHI,MIL,kaggle_nba_betting,close,175,-200,5.0
2022-03-04,TOR,ORL,kaggle_nba_betting,close,-310,260,-8.0
2022-03-04,NOP,UTA,kaggle_nba_betting,close,170,-190,4.5
2022-03-04,OKC,MIN,kaggle_nba_betting,close,350,-420,10.0
2022-03-04,DEN,HOU,kaggle_nba_betting,close,-450,375,-8.5
2022-03-04,PHX,NYK,kaggle_nba_betting,close,-250,210,-6.5
2022-03-05,DAL,SAC,kaggle_nba_betting,close,-185,165,-4.5
2022-03-05,CHA,SAS,kaggle_nba_betting,close,-170,150,-4.0
2022-03-05,MEM,ORL,kaggle_nba_betting,close,-1600,900,-16.0
2022-03-05,MIA,PHI,kaggle_nba_betting,close,-200,175,-5.5
2022-03-05,MIN,POR,kaggle_nba_betting,close,-1100,700,-14.0
2022-03-05,LAL,GSW,kaggle_nba_betting,close,190,-220,5.5
2022-03-06,BOS,BKN,kaggle_nba_betting,close,-220,190,-6.0
2022-03-06,MIL,PHX,kaggle_nba_betting,close,-450,375,-9.0
2022-03-06,WAS,IND,kaggle_nba_betting,close,-135,115,-2.0
2022-03-06,OKC,UTA,kaggle_nba_betting,close,750,-1200,14.0
2022-03-06,HOU,MEM,kaggle_nba_betting,close,450,-600,10.5
2022-03-06,CLE,TOR,kaggle_nba_betting,close,-200,175,-4.5
2022-03-06,DEN,NOP,kaggle_nba_betting,close,-185,165,-4.5
2022-03-06,LAC,NYK,kaggle_nba_betting,close,-230,195,-5.5
2022-03-07,PHI,CHI,kaggle_nba_betting,close,-330,270,-7.5
2022-03-07,DET,ATL,kaggle_nba_betting,close,250,-300,7.5
2022-03-07,MIA,HOU,kaggle_nba_betting,close,-2500,1100,-16.5
2022-03-07,MIN,POR,kaggle_nba_betting,close,-1200,750,-13.5
2022-03-07,SAS,LAL,kaggle_nba_betting,close,-260,220,-6.5
2022-03-07,DAL,UTA,kaggle_nba_betting,close,-105,-115,1.0
2022-03-07,DEN,GSW,kaggle_nba_betting,close,-350,290,-8.0
2022-03-07,SAC,NYK,kaggle_nba_betting,close,-170,150,-4.0
2022-03-08,CHA,BKN,kaggle_nba_betting,close,150,-170,4.0
2022-03-08,ORL,PHX,kaggle_nba_betting,close,205,-245,6.0
2022-03-08,IND,CLE,kaggle_nba_betting,close,125,-145,2.5
2022-03-08,MEM,NOP,kaggle_nba_betting,close,-330,270,-8.0
2022-03-08,OKC,MIL,kaggle_nba_betting,close,700,-1100,13.5
2022-03-08,GSW,LAC,kaggle_nba_betting,close,-240,200,-6.0
2022-03-09,DET,CHI,kaggle_nba_betting,close,215,-255,6.5
2022-03-09,CHA,BOS,kaggle_nba_betting,close,220,-260,7.0
2022-03-09,MIA,PHX,kaggle_nba_betting,close,-180,160,-4.0
2022-03-09,MIL,ATL,kaggle_nba_betting,close,-185,165,-4.5
2022-03-09,HOU,LAL,kaggle_nba_betting,close,260,-310,7.5
2022-03-09,NOP,ORL,kaggle_nba_betting,close,-360,300,-8.5
2022-03-09,MIN,OKC,kaggle_nba_betting,close,-1400,800,-15.5
2022-03-09,SAS,TOR,kaggle_nba_betting,close,100,-120,1.0
2022-03-09,DAL,NYK,kaggle_nba_betting,close,-400,330,-8.5
2022-03-09,UTA,POR,kaggle_nba_betting,close,-4000,1400,-19.5
2022-03-09,SAC,DEN,kaggle_nba_betting,close,220,-260,6.5
2022-03-09,LAC,WAS,kaggle_nba_betting,close,-160,140,-3.5
2022-03-10,PHI,BKN,kaggle_nba_betting,close,-180,160,-3.5
2022-03-10,DEN,GSW,kaggle_nba_betting,close,105,-125,1.5
2022-03-11,ORL,MIN,kaggle_nba_betting,close,300,-360,8.5
2022-03-11,BOS,DET,kaggle_nba_betting,close,-1100,700,-14.5
2022-03-11,ATL,LAC,kaggle_nba_betting,close,-280,240,-7.5
2022-03-11,HOU,DAL,kaggle_nba_betting,close,450,-600,11.0
2022-03-11,MEM,NYK,kaggle_nba_betting,close,-410,340,-9.0
2022-03-11,MIA,CLE,kaggle_nba_betting,close,-340,280,-8.0
2022-03-11,NOP,CHA,kaggle_nba_betting,close,130,-150,3.5
2022-03-11,SAS,UTA,kaggle_nba_betting,close,190,-220,5.5
2022-03-11,PHX,TOR,kaggle_nba_betting,close,-210,180,-5.0
2022-03-11,LAL,WAS,kaggle_nba_betting,close,-185,165,-4.5
2022-03-12,SAS,IND,kaggle_nba_betting,close,-130,110,-1.5
2022-03-12,MIA,MIN,kaggle_nba_betting,close,-165,145,-4.0
2022-03-12,CHI,CLE,kaggle_nba_betting,close,-190,170,-5.0
2022-03-12,GSW,MIL,kaggle_nba_betting,close,110,-130,2.0
2022-03-12,UTA,SAC,kaggle_nba_betting,close,-400,330,-8.5
2022-03-12,DEN,TOR,kaggle_nba_betting,close,-275,235,-7.0
2022-03-12,POR,WAS,kaggle_nba_betting,close,230,-270,7.0
2022-03-13,BKN,NYK,kaggle_nba_betting,close,-240,200,-5.5
2022-03-13,DET,LAC,kaggle_nba_betting,close,155,-175,4.0
2022-03-13,BOS,DAL,kaggle_nba_betting,close,-280,240,-7.0
2022-03-13,ORL,PHI,kaggle_nba_betting,close,500,-700,11.0
2022-03-13,OKC,MEM,kaggle_nba_betting,close,800,-1400,15.0
2022-03-13,ATL,IND,kaggle_nba_betting,close,-800,550,-12.5
2022-03-13,NOP,HOU,kaggle_nba_betting,close,-250,210,-7.0
2022-03-13,PHX,LAL,kaggle_nba_betting,close,-330,270,-7.5
2022-03-14,CLE,LAC,kaggle_nba_betting,close,-280,240,-7.5
